,xy,yf,prob
4071,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4072,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4073,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4074,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",1,0.028985507246376812
4075,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4076,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4077,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4078,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4079,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4080,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4081,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4082,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4083,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4084,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4085,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4086,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4087,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4088,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4089,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4090,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4091,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4092,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4093,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4094,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4095,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4096,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4097,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4098,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4099,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4100,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4101,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4102,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4103,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4104,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4105,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4106,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4107,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4108,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4109,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4110,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4111,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4112,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4113,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4114,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4115,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4116,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4117,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4118,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4119,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4120,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4121,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4122,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4123,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4124,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4125,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4126,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4127,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4128,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4129,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4130,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4131,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4132,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4133,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4134,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4135,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4136,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4137,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4138,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4139,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4140,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4141,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4142,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4143,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4144,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4145,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4146,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4147,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4148,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4149,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4150,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4151,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4152,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4153,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4154,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4155,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4156,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4157,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0)",0,0.028985507246376812
4158,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1,0.3333333333333333
4159,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4160,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4161,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4162,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4163,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1,0.3333333333333333
4164,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4165,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4166,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1,0.3333333333333333
4167,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1,0.3333333333333333
4168,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4169,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4170,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4171,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0,0.3333333333333333
4172,"(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",1,0.3333333333333333
4173,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4174,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4175,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4176,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4177,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4178,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4179,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4180,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4181,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4182,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4183,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4184,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4185,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4186,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4187,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4188,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4189,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4190,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4191,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4192,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4193,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4194,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4195,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4196,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4197,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4198,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4199,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4200,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4201,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4202,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4203,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4204,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4205,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4206,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4207,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4208,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4209,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4210,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4211,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4212,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4213,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4214,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4215,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4216,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4217,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4218,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4219,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4220,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4221,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4222,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4223,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4224,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4225,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4226,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4227,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4228,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4229,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4230,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4231,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4232,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4233,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4234,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4235,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4236,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4237,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4238,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4239,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4240,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4241,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4242,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4243,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4244,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4245,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4246,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4247,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4248,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4249,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4250,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4251,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4252,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4253,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4254,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4255,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4256,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4257,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4258,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4259,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4260,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4261,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4262,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4263,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4264,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4265,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4266,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4267,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4268,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4269,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4270,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4271,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4272,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4273,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4274,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4275,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4276,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4277,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4278,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4279,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4280,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4281,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4282,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4283,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4284,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4285,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4286,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4287,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4288,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4289,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4290,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",1,0.078125
4291,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4292,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4293,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4294,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4295,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4296,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4297,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4298,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4299,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4300,"(1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0)",0,0.078125
4301,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4302,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4303,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4304,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4305,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4306,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4307,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4308,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4309,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4310,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4311,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4312,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4313,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4314,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4315,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4316,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4317,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4318,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4319,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4320,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4321,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4322,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4323,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4324,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",1,0.2204246713852376
4325,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4326,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4327,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4328,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4329,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4330,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4331,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4332,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
4333,"(1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0)",0,0.2204246713852376
